0.008889,0.003376,0.945946,1.756757,1.148649,1.148649,0.200000,0.000550,0.343798,7,0
0.015556,0.005907,0.540541,1.891892,1.126126,1.126126,0.106061,0.003002,0.377628,9,1
0.015556,0.005907,0.945946,1.621622,1.372141,1.372141,0.128205,0.002055,0.386071,9,0
0.026667,0.010127,0.675676,1.756757,1.169213,1.169213,0.071146,0.008977,0.413444,9,1
0.013333,0.005063,0.810811,1.351351,1.081081,1.081081,0.127273,0.001568,0.365338,9,0
0.020000,0.007595,0.675676,1.621622,1.173986,1.173986,0.116667,0.004112,0.390435,9,1
0.011111,0.004219,0.405405,2.297297,1.231231,1.231231,0.111111,0.002132,0.365635,8,0
0.013333,0.005063,0.540541,1.216216,0.884521,0.884521,0.109091,0.001914,0.358626,8,1
0.013333,0.005063,0.540541,1.486486,1.068796,1.068796,0.109091,0.002167,0.366830,9,0
0.017778,0.006751,0.810811,1.756757,1.148649,1.148649,0.098901,0.003876,0.385077,9,1
0.013333,0.005063,0.405405,1.756757,1.228501,1.228501,0.163636,0.001740,0.371689,9,0
0.015556,0.005907,0.540541,1.486486,1.070686,1.070686,0.089744,0.002782,0.374479,9,1
0.022222,0.008439,0.675676,1.891892,1.145092,1.145092,0.087719,0.005855,0.401251,9,1
0.015556,0.005907,0.540541,1.891892,1.174636,1.174636,0.128205,0.002885,0.381803,9,0
0.026667,0.010127,0.810811,1.756757,1.163337,1.163337,0.075099,0.007987,0.413063,9,1
0.022222,0.008439,0.540541,2.027027,1.230441,1.230441,0.087719,0.005791,0.403414,9,0
0.020000,0.007595,0.675676,1.486486,1.148649,1.148649,0.091667,0.004405,0.389419,9,0
0.013333,0.005063,0.675676,1.351351,1.081081,1.081081,0.109091,0.001748,0.366531,9,1
0.008889,0.003376,0.270270,1.756757,1.061776,1.061776,0.142857,0.001310,0.349416,6,1
0.004444,0.001688,0.540541,1.756757,0.945946,0.945946,0.333333,0.000122,0.307745,3,0
0.011111,0.004219,0.540541,1.486486,0.975976,0.975976,0.166667,0.001363,0.355222,8,1
0.008889,0.003376,0.675676,1.351351,1.036036,1.036036,0.200000,0.000555,0.337087,7,0
0.006667,0.002532,0.810811,1.486486,1.270270,1.270270,0.200000,0.000327,0.342748,5,1
0.022222,0.008439,0.405405,1.486486,1.051051,1.051051,0.078431,0.005859,0.389419,9,0
0.017778,0.006751,0.405405,1.621622,1.027027,1.027027,0.076190,0.004611,0.384418,9,0
0.006667,0.002532,0.810811,1.081081,0.945946,0.945946,0.200000,0.000291,0.332346,5,1
0.015556,0.005907,0.540541,1.621622,1.069820,1.069820,0.136364,0.002502,0.371689,9,0
0.026667,0.010127,0.675676,2.027027,1.179361,1.179361,0.086580,0.008667,0.412684,9,1
0.015556,0.005907,0.675676,2.027027,1.205821,1.205821,0.076923,0.003008,0.383433,9,1
0.015556,0.005907,0.540541,1.756757,1.174636,1.174636,0.089744,0.002463,0.380508,9,0
0.004444,0.001688,0.945946,1.216216,1.126126,1.126126,0.333333,0.000092,0.319346,3,0
0.020000,0.007595,0.270270,1.486486,0.996622,0.996622,0.066667,0.006277,0.384747,9,1
0.028889,0.010970,0.540541,1.891892,1.075676,1.075676,0.063333,0.012143,0.416512,9,1
0.015556,0.005907,0.540541,1.756757,1.195426,1.195426,0.115385,0.003101,0.384089,9,0
0.015556,0.005907,0.270270,1.621622,1.091476,1.091476,0.102564,0.003667,0.376994,9,1
0.004444,0.001688,0.810811,1.621622,1.126126,1.126126,0.333333,0.000085,0.318214,3,0
0.015556,0.005907,0.675676,1.486486,0.987526,0.987526,0.089744,0.002774,0.372305,9,0
0.011111,0.004219,0.675676,1.486486,1.156156,1.156156,0.111111,0.001278,0.362097,9,1
0.008889,0.003376,0.810811,1.756757,1.177606,1.177606,0.142857,0.000686,0.354380,7,0
0.015556,0.005907,0.540541,1.756757,1.060291,1.060291,0.128205,0.003177,0.373544,9,1
0.013333,0.005063,0.810811,1.216216,0.982801,0.982801,0.090909,0.001952,0.362975,9,1
0.015556,0.005907,0.540541,1.756757,1.081081,1.081081,0.121212,0.002886,0.368335,9,0
0.024444,0.009283,0.810811,2.027027,1.244666,1.244666,0.081871,0.006561,0.408925,9,0
0.015556,0.005907,0.675676,1.756757,1.195426,1.195426,0.102564,0.002566,0.382779,9,1
0.015556,0.005907,0.270270,1.621622,0.977131,0.977131,0.102564,0.004287,0.373234,9,0
0.020000,0.007595,0.540541,1.351351,1.009009,1.009009,0.095238,0.004123,0.377946,9,1
0.011111,0.004219,0.810811,1.486486,1.111111,1.111111,0.166667,0.001087,0.362975,9,0
0.020000,0.007595,0.675676,1.756757,1.168521,1.168521,0.073529,0.005008,0.396293,9,1
0.015556,0.005907,0.540541,1.891892,1.133056,1.133056,0.102564,0.002976,0.380186,9,1
0.011111,0.004219,0.675676,1.756757,1.096096,1.096096,0.166667,0.001319,0.360643,9,0
0.013333,0.005063,0.675676,1.486486,1.019656,1.019656,0.109091,0.001958,0.365338,9,1
0.013333,0.005063,0.810811,1.621622,1.216216,1.216216,0.127273,0.001941,0.372614,9,0
0.015556,0.005907,0.540541,2.027027,1.101871,1.101871,0.141026,0.002846,0.373234,9,1
0.011111,0.004219,0.810811,1.351351,1.066066,1.066066,0.250000,0.000812,0.352433,8,0
0.015556,0.005907,0.540541,1.891892,0.997921,0.997921,0.141026,0.003189,0.369243,9,0
