0.001748,0.001748,0.793710,1.058279,0.952451,0.952451,0.500000,0.000602,0.066945,7,0
0.002331,0.002331,0.793710,1.058279,0.944892,0.944892,0.380952,0.001505,0.069976,7,0
0.002331,0.002331,0.793710,1.058279,0.925994,0.925994,0.733333,0.000903,0.137387,7,0
0.001748,0.001748,0.793710,1.322849,1.020484,1.020484,0.619048,0.000301,0.080099,7,0
0.002331,0.002331,0.529140,1.322849,0.907097,0.907097,0.619048,0.002408,0.077047,7,0
0.002331,0.002331,0.793710,1.058279,0.970089,0.970089,0.361111,0.021373,0.114652,7,0
0.002331,0.002331,0.793710,1.058279,0.992137,0.992137,0.392857,0.015954,0.070915,7,0
0.002331,0.002331,0.793710,1.058279,0.992137,0.992137,0.392857,0.005117,0.140415,7,1
0.002331,0.002331,0.793710,1.058279,0.970089,0.970089,0.444444,0.000602,0.063063,7,0
0.002331,0.002331,0.793710,1.322849,1.058279,1.058279,0.464286,0.000000,0.134786,7,0
0.002331,0.002331,0.793710,1.058279,1.025208,1.025208,0.464286,0.002408,0.067037,7,0
0.002331,0.002331,0.793710,1.058279,1.025208,1.025208,0.428571,0.006321,0.066071,7,0
0.002331,0.002331,1.058279,1.058279,1.058279,1.058279,0.416667,0.004214,0.065269,7,0
0.002331,0.002331,1.058279,1.058279,1.058279,1.058279,0.444444,0.002709,0.063957,7,1
0.002331,0.002331,0.793710,1.058279,1.020484,1.020484,0.523810,0.000301,0.125010,7,0
0.002914,0.002914,0.793710,1.322849,0.952451,0.952451,0.400000,0.009031,0.073318,8,0
0.002914,0.002914,0.793710,1.322849,0.970089,0.970089,0.444444,0.003612,0.072635,8,1
0.001748,0.001748,0.793710,1.322849,1.058279,1.058279,0.533333,0.002709,0.062534,7,0
0.001748,0.001748,0.793710,1.322849,1.096075,1.096075,0.523810,0.001505,0.073343,8,0
0.002331,0.002331,0.793710,1.322849,0.970089,0.970089,0.600000,0.001505,0.059679,8,0
0.002331,0.002331,0.793710,1.058279,0.881899,0.881899,0.533333,0.002709,0.059236,8,0
0.001748,0.001748,0.793710,1.058279,1.005365,1.005365,0.500000,0.005117,0.057537,7,1
0.001748,0.001748,0.793710,1.058279,1.005365,1.005365,0.500000,0.002107,0.126805,7,0
0.002331,0.002331,0.793710,1.322849,0.970089,0.970089,0.600000,0.004515,0.069224,8,1
0.001748,0.001748,1.058279,1.322849,1.133871,1.133871,0.523810,0.003010,0.061473,8,0
0.002331,0.002331,1.058279,1.058279,1.058279,1.058279,0.619048,0.000000,0.066045,8,1
0.002331,0.002331,0.793710,1.058279,1.028883,1.028883,0.444444,0.002107,0.066089,8,0
0.002331,0.002331,0.793710,1.058279,0.959066,0.959066,0.357143,0.000000,0.063990,8,0
0.001748,0.001748,1.058279,1.322849,1.146469,1.146469,0.666667,0.001806,0.076597,8,0
0.002914,0.002914,0.793710,1.322849,1.031822,1.031822,0.355556,0.042444,0.079328,8,1
0.002331,0.002331,0.793710,1.322849,1.082331,1.082331,0.327273,0.023480,0.149498,8,0
0.001748,0.001748,0.793710,1.058279,0.952451,0.952451,0.500000,0.003311,0.067205,6,1
0.002331,0.002331,0.793710,1.322849,1.058279,1.058279,0.600000,0.003913,0.067656,8,1
0.001748,0.001748,0.793710,1.322849,1.005365,1.005365,0.600000,0.000000,0.098904,6,1
0.002331,0.002331,0.793710,1.058279,0.881899,0.881899,0.400000,0.003913,0.061728,7,1
0.001748,0.001748,0.793710,1.058279,0.899537,0.899537,0.500000,0.001204,0.060462,7,0
0.001748,0.001748,0.793710,1.322849,1.058279,1.058279,0.500000,0.001204,0.059823,7,0
0.002331,0.002331,0.793710,1.322849,0.959066,0.959066,0.464286,0.002107,0.062147,7,0
0.001748,0.001748,0.793710,1.322849,1.005365,1.005365,0.500000,0.003010,0.060611,6,0
0.001748,0.001748,0.793710,1.058279,0.925994,0.925994,0.500000,0.000903,0.059495,6,1
0.002331,0.002331,0.793710,1.322849,1.025208,1.025208,0.571429,0.000000,0.063221,8,0
0.002331,0.002331,0.793710,1.058279,1.028883,1.028883,0.500000,0.000301,0.061871,7,0
0.002331,0.002331,1.058279,1.322849,1.117073,1.117073,0.555556,0.000903,0.061580,8,0
0.002331,0.002331,1.058279,1.322849,1.124422,1.124422,0.607143,0.000301,0.060989,8,0
0.002914,0.002914,1.058279,1.322849,1.087676,1.087676,0.611111,0.000301,0.062084,8,1
0.002331,0.002331,1.058279,1.322849,1.087676,1.087676,0.527778,0.001505,0.063469,8,0
0.002331,0.002331,1.058279,1.322849,1.087676,1.087676,0.500000,0.000602,0.063387,7,0
0.002331,0.002331,1.058279,1.322849,1.087676,1.087676,0.527778,0.000000,0.134859,7,1
0.001748,0.001748,0.529140,1.322849,0.925994,0.925994,0.666667,0.000000,0.133648,4,1
0.001166,0.001166,0.793710,1.058279,0.925994,0.925994,1.000000,0.000000,0.131915,3,0
0.002331,0.002331,0.529140,1.322849,0.959066,0.959066,0.500000,0.001505,0.064131,7,0
0.001748,0.001748,0.793710,1.058279,1.005365,1.005365,0.600000,0.000000,0.086133,7,1
0.001748,0.001748,0.793710,1.322849,0.982688,0.982688,0.476190,0.009332,0.089697,8,0
0.002914,0.002914,0.793710,1.322849,0.959066,0.959066,0.464286,0.009332,0.088134,8,1
0.002331,0.002331,0.793710,1.058279,1.020484,1.020484,0.476190,0.002408,0.088352,8,1
0.002331,0.002331,0.793710,1.058279,0.992137,0.992137,0.357143,0.005117,0.088975,8,0
0.002331,0.002331,0.793710,1.322849,1.058279,1.058279,0.444444,0.059904,0.097065,8,0
0.002331,0.002331,0.793710,1.322849,1.028883,1.028883,0.444444,0.047863,0.088653,8,0
0.002331,0.002331,0.793710,1.322849,1.058279,1.058279,0.500000,0.001806,0.087482,8,1
0.001748,0.001748,0.793710,1.058279,1.005365,1.005365,0.600000,0.000000,0.136894,7,0
0.002331,0.002331,0.793710,1.322849,1.084736,1.084736,0.466667,0.003913,0.089701,8,0
0.002914,0.002914,0.793710,1.322849,1.034228,1.034228,0.381818,0.069837,0.092408,8,1
0.002331,0.002331,0.793710,1.058279,0.992137,0.992137,0.392857,0.001204,0.088404,8,0
0.002331,0.002331,0.793710,1.322849,1.091351,1.091351,0.392857,0.023781,0.099144,8,1
0.002331,0.002331,0.529140,1.058279,0.837805,0.837805,0.466667,0.003612,0.110003,6,1
0.002331,0.002331,0.529140,1.058279,0.881899,0.881899,0.533333,0.006020,0.063184,7,0
0.001166,0.001166,1.058279,1.058279,1.058279,1.058279,1.000000,0.000000,0.137358,4,0
0.002331,0.002331,0.793710,1.322849,1.058279,1.058279,0.476190,0.001204,0.077815,8,0
0.002331,0.002331,0.793710,1.058279,1.020484,1.020484,0.476190,0.001505,0.076185,8,1
0.002331,0.002331,0.529140,1.058279,0.944892,0.944892,0.571429,0.000000,0.138385,7,1
0.002331,0.002331,0.793710,1.058279,1.014184,1.014184,0.533333,0.000602,0.078191,8,0
0.002331,0.002331,1.058279,1.058279,1.058279,1.058279,0.361111,0.001806,0.141433,8,0
0.002331,0.002331,1.058279,1.322849,1.137650,1.137650,0.466667,0.024383,0.099073,8,0
0.002914,0.002914,1.058279,1.322849,1.080327,1.080327,0.378788,0.030102,0.093222,8,1
0.002331,0.002331,1.058279,1.322849,1.111193,1.111193,0.488889,0.016857,0.143373,8,0
0.002331,0.002331,0.793710,1.322849,1.084736,1.084736,0.422222,0.068934,0.091623,8,0
0.001748,0.001748,0.529140,1.322849,1.058279,1.058279,0.619048,0.001806,0.147056,7,0
0.002331,0.002331,0.793710,1.322849,1.058279,1.058279,0.619048,0.007225,0.081368,7,0
0.001748,0.001748,1.058279,1.058279,1.058279,1.058279,0.700000,0.003913,0.078411,7,1
0.001748,0.001748,0.793710,1.322849,1.014184,1.014184,0.466667,0.018362,0.151820,7,0
0.002331,0.002331,1.058279,1.322849,1.154487,1.154487,0.454545,0.002107,0.096202,8,0
0.002331,0.002331,1.058279,1.322849,1.146469,1.146469,0.527778,0.000301,0.092229,8,0
0.002331,0.002331,1.058279,1.322849,1.146469,1.146469,0.527778,0.000301,0.092954,8,1
0.002331,0.002331,1.058279,1.322849,1.234659,1.234659,0.527778,0.000903,0.096247,8,0
0.002914,0.002914,1.058279,1.322849,1.180389,1.180389,0.397436,0.006020,0.101384,8,1
0.001748,0.001748,0.793710,1.322849,1.058279,1.058279,0.666667,0.000602,0.092563,7,0
0.002331,0.002331,0.793710,1.322849,1.028883,1.028883,0.444444,0.076460,0.099583,7,0
0.002331,0.002331,0.793710,1.322849,1.058279,1.058279,0.523810,0.004515,0.081018,8,0
0.002331,0.002331,0.793710,1.058279,1.025208,1.025208,0.392857,0.006020,0.095140,8,1
0.002331,0.002331,1.058279,1.322849,1.111193,1.111193,0.400000,0.005719,0.116675,8,1
0.002331,0.002331,0.793710,1.322849,1.058279,1.058279,0.488889,0.001505,0.062111,8,0
0.002914,0.002914,0.793710,1.058279,0.999486,0.999486,0.555556,0.000301,0.114633,8,0
0.002331,0.002331,0.793710,1.322849,1.020484,1.020484,0.571429,0.000301,0.061813,8,1
0.001748,0.001748,1.058279,1.322849,1.102374,1.102374,0.466667,0.000602,0.063286,8,0
0.001748,0.001748,0.793710,1.058279,1.005365,1.005365,0.500000,0.003913,0.069394,6,0
0.001748,0.001748,1.058279,1.058279,1.058279,1.058279,0.466667,0.000301,0.131930,7,0
0.001748,0.001748,0.793710,1.058279,1.014184,1.014184,0.466667,0.000602,0.062106,8,0
0.002331,0.002331,0.793710,1.058279,0.959066,0.959066,0.464286,0.001505,0.108174,8,0
0.002331,0.002331,0.793710,1.058279,0.959066,0.959066,0.464286,0.001806,0.065150,8,0
0.002914,0.002914,1.058279,1.322849,1.130435,1.130435,0.436364,0.066225,0.111097,8,0
0.002331,0.002331,1.058279,1.322849,1.190564,1.190564,0.422222,0.045455,0.106018,8,0
0.002914,0.002914,1.058279,1.322849,1.202590,1.202590,0.490909,0.046358,0.099119,8,0
0.002331,0.002331,1.058279,1.322849,1.111193,1.111193,0.466667,0.067730,0.094231,8,1
0.002331,0.002331,1.058279,1.322849,1.157493,1.157493,0.642857,0.000000,0.130410,8,1
0.002331,0.002331,1.058279,1.322849,1.205263,1.205263,0.583333,0.000000,0.132028,8,0
0.001748,0.001748,0.793710,1.322849,1.058279,1.058279,0.800000,0.000000,0.059854,7,0
0.001748,0.001748,0.793710,1.322849,1.058279,1.058279,0.800000,0.000000,0.059921,7,1
0.002331,0.002331,0.793710,1.322849,1.025208,1.025208,0.571429,0.001204,0.061161,8,0
0.002331,0.002331,0.793710,1.322849,1.058279,1.058279,0.428571,0.002107,0.062931,8,0
0.002331,0.002331,0.793710,1.322849,1.058279,1.058279,0.476190,0.007827,0.079891,8,0
0.002331,0.002331,0.793710,1.058279,1.020484,1.020484,0.571429,0.002709,0.078171,8,1
0.002331,0.002331,1.058279,1.322849,1.096075,1.096075,0.571429,0.007225,0.076382,8,0
0.001748,0.001748,0.793710,1.058279,0.952451,0.952451,0.800000,0.000000,0.057161,7,0
0.002331,0.002331,0.793710,1.058279,0.944892,0.944892,0.666667,0.000301,0.058369,7,0
0.001748,0.001748,0.793710,1.058279,0.970089,0.970089,0.666667,0.000903,0.059619,7,0
0.001748,0.001748,1.058279,1.322849,1.102374,1.102374,0.466667,0.006321,0.082706,8,0
0.002331,0.002331,0.793710,1.322849,1.028883,1.028883,0.388889,0.044250,0.085887,8,1
0.002331,0.002331,0.793710,1.322849,1.058279,1.058279,0.444444,0.008429,0.090078,8,0
0.001748,0.001748,0.529140,1.058279,0.925994,0.925994,0.533333,0.000000,0.127281,6,0
0.002914,0.002914,1.058279,1.322849,1.087676,1.087676,0.527778,0.000903,0.066285,8,1
0.002331,0.002331,1.058279,1.322849,1.124422,1.124422,0.535714,0.001505,0.065199,8,0
0.002331,0.002331,0.793710,1.058279,0.982688,0.982688,0.428571,0.014750,0.075242,7,0
0.002331,0.002331,0.793710,1.322849,1.028883,1.028883,0.361111,0.003612,0.146086,7,0
0.002331,0.002331,0.529140,1.322849,0.970089,0.970089,0.500000,0.001505,0.144969,7,0
0.002331,0.002331,1.058279,1.322849,1.146469,1.146469,0.500000,0.001505,0.065621,8,0
0.002331,0.002331,1.058279,1.322849,1.146469,1.146469,0.500000,0.000903,0.064232,8,0
0.002331,0.002331,1.058279,1.058279,1.058279,1.058279,0.416667,0.012041,0.081522,8,1
0.002331,0.002331,1.058279,1.058279,1.058279,1.058279,0.428571,0.002709,0.076090,8,0
0.001748,0.001748,0.793710,1.322849,1.058279,1.058279,0.533333,0.000301,0.061272,7,0
0.002331,0.002331,0.793710,1.058279,1.014184,1.014184,0.600000,0.010536,0.142621,7,0
0.002331,0.002331,0.793710,1.058279,0.925994,0.925994,0.600000,0.010235,0.072338,7,1
0.002331,0.002331,1.058279,1.322849,1.087676,1.087676,0.500000,0.006924,0.066969,8,0
0.002331,0.002331,0.793710,1.322849,1.058279,1.058279,0.500000,0.001505,0.064856,8,1
0.002331,0.002331,0.793710,1.058279,0.992137,0.992137,0.464286,0.001806,0.134791,7,0
0.001748,0.001748,0.793710,1.058279,1.014184,1.014184,0.466667,0.000903,0.106506,7,0
0.001748,0.001748,0.793710,1.058279,0.970089,0.970089,0.666667,0.000000,0.063833,6,0
0.002914,0.002914,0.793710,1.322849,1.209462,1.209462,0.373626,0.107766,0.138638,8,0
0.002914,0.002914,1.058279,1.322849,1.190564,1.190564,0.424242,0.073149,0.141831,8,1
0.001748,0.001748,1.058279,1.058279,1.058279,1.058279,0.700000,0.000000,0.137783,8,0
0.002331,0.002331,0.793710,1.322849,1.058279,1.058279,0.523810,0.000301,0.087113,8,1
0.002331,0.002331,0.793710,1.322849,0.907097,0.907097,0.523810,0.005719,0.060120,7,1
0.001748,0.001748,0.793710,1.322849,0.992137,0.992137,0.833333,0.000000,0.058910,7,0
0.001748,0.001748,0.793710,1.058279,1.005365,1.005365,0.500000,0.006623,0.064583,7,0
0.001748,0.001748,1.058279,1.058279,1.058279,1.058279,0.466667,0.001806,0.108177,8,0
0.002331,0.002331,0.793710,1.058279,0.992137,0.992137,0.392857,0.000602,0.065800,7,1
0.001748,0.001748,0.793710,1.058279,1.014184,1.014184,0.466667,0.002107,0.063845,7,0
0.002331,0.002331,0.793710,1.322849,0.982688,0.982688,0.523810,0.004214,0.068580,8,0
0.002331,0.002331,0.793710,1.322849,1.058279,1.058279,0.523810,0.000301,0.068680,8,0
0.002331,0.002331,0.793710,1.322849,1.058279,1.058279,0.619048,0.001204,0.071580,8,1
0.001748,0.001748,0.793710,1.058279,0.992137,0.992137,0.833333,0.000000,0.105729,7,1
0.002331,0.002331,0.793710,1.058279,0.992137,0.992137,0.500000,0.000903,0.064666,7,0
0.001748,0.001748,0.793710,1.058279,1.014184,1.014184,0.666667,0.000903,0.099058,7,0
0.001748,0.001748,0.793710,1.058279,0.992137,0.992137,0.833333,0.000000,0.076585,7,0
0.001748,0.001748,0.793710,1.058279,1.005365,1.005365,0.800000,0.000000,0.068411,6,0
0.002331,0.002331,0.793710,1.058279,0.959066,0.959066,0.464286,0.003913,0.070113,6,1
0.002331,0.002331,0.529140,1.058279,0.892923,0.892923,0.464286,0.001204,0.068795,6,0
0.001748,0.001748,1.058279,1.322849,1.102374,1.102374,0.466667,0.000301,0.067411,6,0
0.002331,0.002331,0.793710,1.322849,1.025208,1.025208,0.464286,0.002107,0.068126,7,1
0.002914,0.002914,0.793710,1.058279,1.005365,1.005365,0.422222,0.006924,0.068584,7,0
0.001748,0.001748,0.793710,1.322849,1.014184,1.014184,0.733333,0.000000,0.079671,7,0
0.002914,0.002914,0.793710,1.322849,1.031822,1.031822,0.377778,0.015954,0.070544,7,0
0.001166,0.001166,0.793710,1.058279,0.925994,0.925994,1.000000,0.000000,0.058000,3,0
0.001748,0.001748,0.529140,1.058279,0.925994,0.925994,0.666667,0.000000,0.059706,4,1
0.002331,0.002331,0.529140,1.058279,0.925994,0.925994,0.464286,0.001505,0.061567,7,0
0.002331,0.002331,0.793710,1.058279,1.028883,1.028883,0.444444,0.000903,0.134165,8,0
0.002331,0.002331,0.793710,1.322849,1.091351,1.091351,0.464286,0.000301,0.060483,8,1
0.002331,0.002331,1.058279,1.322849,1.146469,1.146469,0.527778,0.002709,0.061446,8,0
