0.000406,0.000172,0.309083,2.009041,1.081792,1.081792,0.166667,0.000000,0.217103,3,1
0.000542,0.000230,0.618167,0.927250,0.772708,0.772708,0.190476,0.000000,0.200401,6,0
0.000542,0.000230,0.618167,3.245375,1.633726,1.633726,0.142857,0.000000,0.238663,6,1
0.000542,0.000230,0.618167,1.081792,0.772708,0.772708,0.190476,0.000000,0.203666,5,1
0.000406,0.000172,0.463625,2.627208,1.205425,1.205425,0.200000,0.000000,0.220751,5,1
0.000271,0.000115,0.463625,2.318125,1.339361,1.339361,0.333333,0.000000,0.212884,3,0
0.000406,0.000172,0.463625,4.481708,1.483600,1.483600,0.200000,0.000000,0.230947,5,1
0.000406,0.000172,0.463625,2.936291,1.607233,1.607233,0.200000,0.000000,0.225225,5,0
0.000406,0.000172,0.463625,2.781750,1.421783,1.421783,0.200000,0.000000,0.230415,5,1
0.000406,0.000172,0.463625,2.936291,1.390875,1.390875,0.200000,0.000000,0.223214,5,0
0.000406,0.000172,0.309083,1.854500,1.004521,1.004521,0.166667,0.000000,0.219780,3,1
0.000542,0.000230,0.463625,1.854500,0.838940,0.838940,0.142857,0.003559,0.205894,5,0
0.000542,0.000230,0.618167,4.327166,1.390875,1.390875,0.142857,0.000000,0.238663,6,0
0.000271,0.000115,0.463625,0.927250,0.618167,0.618167,0.333333,0.000000,0.207039,3,0
0.000406,0.000172,0.309083,5.563499,1.699958,1.699958,0.200000,0.000000,0.236407,4,1
0.000406,0.000172,0.463625,2.936291,1.298150,1.298150,0.200000,0.000000,0.232558,5,0
0.000406,0.000172,0.463625,2.936291,1.298150,1.298150,0.200000,0.000000,0.225225,5,1
0.000677,0.000287,0.772708,5.099874,1.511074,1.511074,0.138889,0.000000,0.236967,7,1
0.000406,0.000172,0.463625,2.163583,1.174517,1.174517,0.200000,0.000000,0.218341,5,1
0.000813,0.000344,0.772708,3.709000,1.728057,1.728057,0.090909,0.000000,0.250250,8,0
0.000542,0.000230,0.618167,3.709000,1.390875,1.390875,0.142857,0.000000,0.226244,6,1
0.000406,0.000172,0.463625,1.390875,0.896342,0.896342,0.200000,0.000000,0.197628,5,1
0.000948,0.000402,0.463625,2.163583,1.068913,1.068913,0.075758,0.000000,0.229885,8,0
0.000271,0.000115,0.463625,0.772708,0.618167,0.618167,0.333333,0.000000,0.202429,3,0
0.000406,0.000172,0.463625,0.927250,0.649075,0.649075,0.200000,0.000000,0.188679,5,1
0.000406,0.000172,0.463625,2.472666,1.112700,1.112700,0.200000,0.000000,0.217391,4,0
