0.000854,0.000854,0.272657,1.363283,0.779019,0.779019,0.238095,3,0
0.000854,0.000854,0.272657,1.090627,0.579395,0.579395,0.250000,3,0
0.001139,0.001139,0.272657,0.817970,0.212066,0.212066,0.194444,3,1
0.001139,0.001139,0.272657,0.817970,0.398498,0.398498,0.192308,3,0
0.001139,0.001139,0.272657,1.090627,0.594887,0.594887,0.181818,3,1
0.000854,0.000854,0.272657,0.817970,0.340821,0.340821,0.250000,3,0
0.001139,0.001139,0.272657,1.363283,0.545313,0.545313,0.196970,3,1
0.001139,0.001139,0.272657,1.363283,0.837446,0.837446,0.197802,3,0
0.000854,0.000854,0.272657,1.363283,0.590756,0.590756,0.200000,2,1
0.000854,0.000854,0.272657,0.817970,0.272657,0.272657,0.200000,2,0
0.001139,0.001139,0.272657,1.363283,0.796996,0.796996,0.192308,3,0
0.001139,0.001139,0.272657,1.090627,0.545313,0.545313,0.181818,3,0
0.001139,0.001139,0.272657,1.090627,0.499871,0.499871,0.181818,3,0
0.001139,0.001139,0.272657,1.090627,0.499871,0.499871,0.181818,3,1
0.001139,0.001139,0.272657,1.363283,0.482393,0.482393,0.192308,3,0
0.001139,0.001139,0.272657,0.817970,0.389510,0.389510,0.197802,3,0
0.000854,0.000854,0.272657,1.363283,0.599845,0.599845,0.288889,3,0
0.001424,0.001424,0.272657,1.090627,0.426026,0.426026,0.158333,3,1
0.001139,0.001139,0.272657,1.363283,0.692128,0.692128,0.192308,3,0
0.001139,0.001139,0.272657,0.817970,0.463516,0.463516,0.177778,3,0
0.001424,0.001424,0.272657,1.363283,0.545313,0.545313,0.154412,3,1
0.001139,0.001139,0.272657,1.363283,0.636199,0.636199,0.181818,3,1
0.001139,0.001139,0.272657,1.635940,0.644461,0.644461,0.181818,3,0
0.001139,0.001139,0.272657,1.363283,0.619674,0.619674,0.181818,3,1
0.001139,0.001139,0.272657,1.363283,0.671155,0.671155,0.192308,3,0
0.001139,0.001139,0.272657,0.817970,0.499871,0.499871,0.181818,3,0
0.001139,0.001139,0.272657,1.090627,0.461419,0.461419,0.192308,3,0
0.001424,0.001424,0.272657,1.363283,0.513236,0.513236,0.176471,3,1
0.001424,0.001424,0.272657,1.363283,0.602715,0.602715,0.169591,3,0
0.001424,0.001424,0.272657,1.363283,0.590756,0.590756,0.163399,3,0
0.001139,0.001139,0.272657,1.363283,0.636199,0.636199,0.196970,3,1
0.000570,0.000570,0.272657,0.545313,0.363542,0.363542,0.333333,2,0
0.000570,0.000570,0.272657,1.090627,0.817970,0.817970,0.500000,2,0
0.001139,0.001139,0.272657,0.817970,0.272657,0.272657,0.181818,3,0
0.001139,0.001139,0.272657,1.090627,0.613478,0.613478,0.181818,3,0
0.001139,0.001139,0.272657,1.090627,0.408985,0.408985,0.181818,3,0
0.001139,0.001139,0.272657,1.090627,0.590756,0.590756,0.181818,3,0
0.001139,0.001139,0.272657,0.817970,0.363542,0.363542,0.181818,3,0
0.001139,0.001139,0.272657,0.817970,0.272657,0.272657,0.181818,3,1
0.001139,0.001139,0.272657,1.090627,0.568035,0.568035,0.181818,3,0
0.001139,0.001139,0.272657,1.090627,0.681642,0.681642,0.181818,3,0
0.001139,0.001139,0.272657,0.817970,0.454428,0.454428,0.181818,3,0
0.001139,0.001139,0.272657,1.090627,0.568035,0.568035,0.181818,3,1
0.001139,0.001139,0.272657,1.090627,0.454428,0.454428,0.181818,3,0
0.001139,0.001139,0.272657,1.090627,0.727084,0.727084,0.181818,3,0
0.000854,0.000854,0.272657,1.090627,0.584264,0.584264,0.238095,3,1
0.001139,0.001139,0.272657,1.090627,0.482393,0.482393,0.192308,3,0
0.001139,0.001139,0.272657,1.363283,0.524340,0.524340,0.192308,3,0
0.001139,0.001139,0.272657,1.090627,0.419472,0.419472,0.192308,3,0
0.001139,0.001139,0.272657,1.090627,0.482393,0.482393,0.192308,3,1
0.001139,0.001139,0.272657,1.090627,0.568035,0.568035,0.181818,3,0
0.001139,0.001139,0.272657,1.363283,0.613478,0.613478,0.181818,3,0
0.001139,0.001139,0.272657,1.090627,0.499871,0.499871,0.181818,3,0
0.001139,0.001139,0.272657,1.090627,0.363542,0.363542,0.181818,3,1
0.001139,0.001139,0.272657,0.817970,0.340821,0.340821,0.196970,3,0
0.001139,0.001139,0.272657,1.090627,0.363542,0.363542,0.181818,3,0
0.001139,0.001139,0.272657,1.090627,0.499871,0.499871,0.181818,3,1
0.001139,0.001139,0.272657,1.090627,0.658920,0.658920,0.181818,3,0
